20250807 20:52,99.32132989583752,99.52141320460596,97.39190895716567,100.01143596981471,0.0
20250808 20:52,100.07281628477152,101.95958492810489,98.76993310036431,100.94843216699712,0.0
20250809 20:52,99.71963662097401,100.16211273554262,99.61578893956775,99.73326569582223,0.0
20250810 20:52,96.65234074982139,98.32410462811582,95.01420116719022,95.80287359625068,0.0
20250811 20:52,91.50635913421333,93.18835295087617,90.21302761983259,91.16504569169837,0.0
20250812 20:52,88.1611653649385,89.26753104078901,86.40806773242569,87.63083002540759,0.0
20250813 20:52,91.00746125666161,91.57670284766006,90.5861677873083,90.58007172708422,0.0
20250814 20:52,94.36275188753825,95.18066838039844,93.34314585726985,94.79861841830055,0.0
20250815 20:52,97.56653959175392,98.22321127762737,95.86275897727253,97.36685371904277,0.0
20250816 20:52,96.25417763022247,97.2582610978232,94.53322658254301,96.66791494074154,0.0
20250817 20:52,98.56312031458646,99.65615749632285,97.33805652407707,97.73219785899573,0.0
20250818 20:52,99.22296754420145,100.00977772526706,98.46454389761975,100.06800220981278,0.0
20250819 20:52,103.9017100034577,105.9759160546661,103.64957939086946,104.89969132403444,0.0
20250820 20:52,109.01632721954367,110.34525184360331,108.3572194133635,108.6105497194445,0.0
20250821 20:52,110.51913192442044,111.23606731309437,109.77646417454754,110.96945668117725,0.0
20250822 20:52,113.84735463055426,114.28701936391673,113.63258403619254,113.17716901072971,0.0
20250823 20:52,111.82711041333043,112.31347375767358,111.25365401306783,112.35512628793536,0.0
20250824 20:52,108.627076707458,110.48088634977164,107.45501724695582,109.34411376054418,0.0
20250825 20:52,112.97245758906047,115.17467259884249,111.68050200809134,111.88280502220668,0.0
20250826 20:52,106.46968047951341,107.86882521504545,104.49919203133129,107.49648015691146,0.0
20250827 20:52,107.28522862804812,109.04436608216317,106.90569173171137,107.59569769328762,0.0
20250828 20:52,110.82994175532652,111.22831466914909,109.79958063384736,109.93841782741572,0.0
20250829 20:52,113.60781716121735,114.9152539404675,113.47582468447223,114.40941047588333,0.0
20250830 20:52,119.51411821478592,121.13788866705116,118.41717888640142,119.23122065139322,0.0
20250831 20:52,123.9382247331183,124.22738936292673,121.61056307401722,125.14217017936078,0.0
20250901 20:52,119.10662587220249,120.49216325073971,117.03918105285591,119.39898563796021,0.0
20250902 20:52,118.8336180783156,119.74756206632483,118.34250929422294,117.88521879185386,0.0
20250903 20:52,112.1062340422718,113.89444464635488,111.4939834196332,112.30228212700355,0.0
20250904 20:52,109.96933349822265,111.68676405197627,109.35661382687843,110.55633298817975,0.0
20250905 20:52,105.66955933596158,106.89042194340587,104.60429621173468,106.51598292288409,0.0
20250906 20:52,104.56488506084666,105.0886654714796,103.82637117396403,104.59422930506133,0.0
20250907 20:52,109.47702157961436,109.93535946818614,108.40929398557805,110.44146715746237,0.0
20250908 20:52,111.41891127058395,111.77105761289091,110.79935398745222,111.98727558025872,0.0
20250909 20:52,110.94086676224873,112.99266502007781,110.75763929219207,110.73434258537611,0.0
20250910 20:52,112.69307581873686,113.40333990090448,110.81100863232956,112.33358559325802,0.0
20250911 20:52,114.12957342992847,116.40937741437298,112.09736296536687,113.49760069394199,0.0
20250912 20:52,110.09529522870966,111.95504434178957,109.17518382197113,110.17933114746852,0.0
20250913 20:52,108.47886199108187,108.93334803145892,107.54911778024199,107.88312771615334,0.0
20250914 20:52,111.0713029913235,112.25805227953657,109.16213856513693,110.25243032297216,0.0
20250915 20:52,110.27009695092131,111.6347870605862,109.11926119667271,109.84179349104645,0.0
20250916 20:52,105.45896703121574,106.9137280527644,103.8955349062619,105.0292383633058,0.0
20250917 20:52,105.15715735989974,107.0657334050555,103.6401835102882,104.15834826203,0.0
20250918 20:52,105.92356525368126,106.54908890199188,104.9838074651856,106.54689685179773,0.0
20250919 20:52,106.70469308434605,108.64884154948,105.35405482805032,106.71906812319001,0.0
20250920 20:52,107.16561833926663,107.93747555845485,105.38368756254512,107.49498601828189,0.0
20250921 20:52,111.20015192752847,111.20140482246983,110.95140355853687,111.70312716534629,0.0
20250922 20:52,113.7897594714062,114.86233909302337,113.11043523222612,114.79610688341825,0.0
20250923 20:52,119.86977893116443,122.21581073867685,118.85204825361424,119.93694885405358,0.0
20250924 20:52,117.03676661287288,119.28604920487116,115.05515842719595,117.26420644473266,0.0
20250925 20:52,118.32611048321793,118.9682346442045,116.27611225894617,118.32694702329931,0.0
20250926 20:52,121.13414589661727,122.98610259662851,120.02469637174991,121.60821618651826,0.0
20250927 20:52,127.39724595745137,128.42182222019625,127.13933803055359,127.62821046347759,0.0
20250928 20:52,132.2674725779374,133.87510252914774,130.8089247776769,131.74671021068028,0.0
20250929 20:52,138.1653702835477,138.21585518968126,135.59204993042792,137.13374832336126,0.0
20250930 20:52,134.05657180646878,135.2828690368044,133.56054351131735,134.53330969062358,0.0
20251001 20:52,138.37986043493447,139.83534612389167,135.65762936451756,139.34712543456874,0.0
20251002 20:52,133.91140214747998,135.39077323087324,132.20267442700793,134.10880699150727,0.0
20251003 20:52,137.0649191680707,137.11738271069393,135.70046555960297,137.1255981715108,0.0
20251004 20:52,134.3833029366942,135.54653122842527,133.5395718427046,135.33131398406863,0.0
20251005 20:52,136.38360142754644,137.3569830095505,133.86170827576734,137.13213785737042,0.0
