20250806 20:52,90.56658550434729,90.99167935218209,90.51248103162804,91.25431110520454,0.0
20250807 20:52,93.8295676303149,95.68805381301966,92.59481613180297,94.01152800681565,0.0
20250808 20:52,97.09067188682833,98.41638798111215,96.39232497810852,96.43429923223812,0.0
20250809 20:52,92.32280018517537,92.39153077659158,91.38509200759026,92.54587301699549,0.0
20250810 20:52,88.11899552619471,89.267097689308,87.96249849736633,88.39119883153299,0.0
20250811 20:52,91.89924876089735,93.49280988788452,90.2213496224665,91.4039282123353,0.0
20250812 20:52,87.84938197226124,88.75569783568422,86.64090066270902,87.07264799610398,0.0
20250813 20:52,85.53954772631376,86.58241401498341,85.43057020182144,86.12887193189736,0.0
20250814 20:52,89.40181708071128,90.00400384184694,89.24722205436424,89.17085410672382,0.0
20250815 20:52,91.61806499362258,93.0756456965198,91.42828280613497,91.90979011333485,0.0
20250816 20:52,88.17066944422332,88.86114045905883,86.6851986674874,89.04273028853133,0.0
20250817 20:52,86.35666827966566,87.09962631734447,85.90279851858844,85.77866013105407,0.0
20250818 20:52,82.50765377563086,83.24611256220932,82.4494196943924,81.98467001347204,0.0
20250819 20:52,83.43714716544099,84.83448187902555,83.32478806248152,82.92085473123925,0.0
20250820 20:52,84.66535436985266,85.12602268098354,83.3558794541841,84.47705729366358,0.0
20250821 20:52,85.49170373901433,85.88386783671416,84.28855191377492,86.14873705191569,0.0
20250822 20:52,86.35321875342454,88.01729177617634,85.39309792777628,86.72759387803157,0.0
20250823 20:52,86.85462079167463,88.43856634142874,86.05991279404248,86.9180259498764,0.0
20250824 20:52,82.99309855561818,84.01117019831267,82.15985110513014,83.30941461800415,0.0
20250825 20:52,83.44684433752153,85.1065121203344,82.35164369465218,82.88910737703274,0.0
20250826 20:52,86.76296833449042,87.11791985484412,86.22983508079042,86.61103336635765,0.0
20250827 20:52,82.99195176630774,83.36677143525483,82.39569250547464,82.2722496588067,0.0
20250828 20:52,81.55556622097396,82.16785429706583,80.1116865244565,81.83026144168979,0.0
20250829 20:52,83.24292317457184,84.52219922000033,82.21718311402574,84.04332825576694,0.0
20250830 20:52,84.61731263334151,85.08099183781154,83.54359897479773,85.4515564810239,0.0
20250831 20:52,89.49321958338265,90.29660896295466,87.72468434086552,90.07041263695059,0.0
20250901 20:52,92.7796560471398,94.29513617876982,91.66798264733592,93.48343319058316,0.0
20250902 20:52,97.92956466464707,99.4963362748543,96.14112883012241,97.40321782932217,0.0
20250903 20:52,100.97746489542206,101.25084338404666,99.90180356441086,100.05041380264777,0.0
20250904 20:52,104.14731762141255,105.08853836460058,103.33010682044541,103.52648229238909,0.0
20250905 20:52,104.52667373025935,106.4909976282253,104.45461201152767,103.93323314543986,0.0
20250906 20:52,104.69243131050209,105.80738534997717,104.5785718218162,103.81243906352456,0.0
20250907 20:52,101.98796634907426,103.63548930541823,101.81106304534204,101.14764691071215,0.0
20250908 20:52,103.67672669117881,104.94959733928394,102.46670811106004,104.30853504343236,0.0
20250909 20:52,103.33841086470873,103.73775947149034,102.49819589289122,103.65286629641453,0.0
20250910 20:52,108.63370715593946,108.80261176849868,107.23225494053008,108.13755776417169,0.0
20250911 20:52,110.3275685655401,112.3937519955723,108.78870404807626,111.39853092506395,0.0
20250912 20:52,105.99619664663774,106.81791192698432,104.26705730674804,106.51829486539646,0.0
20250913 20:52,107.59606230260825,108.46286735415717,107.32988807879441,107.67815469988588,0.0
20250914 20:52,109.21581310382783,110.28898190700794,108.15740996521734,110.17111061977783,0.0
20250915 20:52,113.2007146458449,114.8062497904934,111.20232993136422,112.89556811205611,0.0
20250916 20:52,113.91497841364632,114.20249258701425,111.67346373215337,113.18444742594329,0.0
20250917 20:52,110.30137569778176,111.82454211622075,109.56261684912172,110.30336102024289,0.0
20250918 20:52,104.90266776997723,106.668494343502,103.11234792225744,105.84412003521547,0.0
20250919 20:52,101.833600928853,102.81567940720659,100.8328765145459,100.8639475643856,0.0
20250920 20:52,104.05297770756941,106.05701866535411,103.74709657834997,104.65961307788149,0.0
20250921 20:52,105.02968277259926,106.74749893506478,104.30330948655093,105.1819750892404,0.0
20250922 20:52,100.8748274612653,101.38880358882037,100.69418356303248,100.3909645972394,0.0
20250923 20:52,100.25590871756468,101.2832667925772,98.46896712341311,100.93908953335442,0.0
20250924 20:52,102.25276549049298,102.76921575157787,101.34897420185438,102.5363855079627,0.0
20250925 20:52,97.57940299520297,98.09960722344367,96.77752809703031,96.76995147419888,0.0
20250926 20:52,92.80674416274611,94.43051015159669,91.5866404189422,93.31432860685995,0.0
20250927 20:52,90.59394219039592,91.77187583476103,88.86525138002041,90.69692960114658,0.0
20250928 20:52,91.72577558715197,92.80561492998775,89.90617148709427,91.02051527950726,0.0
20250929 20:52,91.60070674943138,92.6208349940416,90.19798646215231,92.1720263961268,0.0
20250930 20:52,87.95482018277268,89.05437421795784,86.85086252835458,87.40968190854592,0.0
20251001 20:52,83.8022187760642,83.88149110831866,82.77887043524174,84.32610418750265,0.0
20251002 20:52,87.19992296466347,88.44582529737964,87.01811483500697,87.40182360190585,0.0
20251003 20:52,83.26591099197304,84.22917637736813,81.63471670517795,83.19077618856475,0.0
20251004 20:52,79.30941655452257,79.61223214004349,77.86450475345224,78.9024749320513,0.0
20251005 20:52,75.83683228493487,76.98258713817,74.32262464123016,75.57136346634576,0.0
